categoria,subcategoria,clase,autor,titulo,edicion,ciudad,anio,editorial,pagina,ilustrador,isbn,cantidad,estado,ubicacion,revisar,notas_revision,texto_original
16. Pedagogia,PEDAGOGIA,14-16-527,"RODRIGUEZ, Jose",G. CIENCIA Y TECNOLOGIA EN LA ESCUELA,1,Bogota,1995,Editorial Magisterio,220,,,1,R,Biblioteca,True,Sin ISBN detectado,"RODRIGUEZ. Jose. G. CIENCIA Y TECNOLOGIA EN LA ESCUELA. 1° Edición. Bogota, 1995. Editorial. Editorial Magisterio. Pag. 220."
16. Pedagogia,PEDAGOGIA,14-16-528,"GUILLEN, German V","FILOSOFIA PEDAGOGIA, TECNOLOGIA",1,Bogota,1999,Itinerario Educativo,220,,,1,R,Biblioteca,True,Sin ISBN detectado,"GUILLEN. German V. FILOSOFIA PEDAGOGIA, TECNOLOGIA. 1° Edición. Bogota, 1999. Editorial. Itinerario Educativo. Pag. 220. Aisbn. 958-96094-2-2."
16. Pedagogia,PEDAGOGIA,14-16-529,"GUILLEN, German V","FILOSOFIA PEDAGOGIA, TECNOLOGIA",1,Bogota,1999,Itinerario Educativo,220,,,1,R,Biblioteca,True,Sin ISBN detectado,"GUILLEN. German V. FILOSOFIA PEDAGOGIA, TECNOLOGIA. 1° Edición. Bogota, 1999. Editorial. Itinerario Educativo. Pag. 220. Aisbn. 958-96094-2-2."
16. Pedagogia,PEDAGOGIA,14-16-530,,,1,Bogota,1995,Arte y Fotolito Ltda,65,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"PRIETO. C. Daniel. NUEVAS TECNOLOGIAS APLICADAS A LA EDUCACION SUPERIOR 1, 1° Edición. Bogota, 1995. Editorial. Arte y Fotolito Ltda. Pag. 65. serie. Nuevas Tecnologias Aplicadas."
16. Pedagogia,PEDAGOGIA,14-16-531,,,1,Bogota,1995,Arte y Fotolito Ltda,65,,958--9279-17-1,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"PRIETO. C. Daniel. NUEVAS TECNOLOGIAS APLICADAS A LA EDUCACION SUPERIOR 2, 1° Edición. Bogota, 1995. Editorial. Arte y Fotolito Ltda. Pag. 65. serie. Nuevas Tecnologias Aplicadas. ISBN. 958--9279-17-1."
16. Pedagogia,PEDAGOGIA,14-16-532,,,1,Bogota,1995,Arte y Fotolito Ltda,65,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"PRIETO. C. Daniel. NUEVAS TECNOLOGIAS APLICADAS A LA EDUCACION SUPERIOR 3, 1° Edición. Bogota, 1995. Editorial. Arte y Fotolito Ltda. Pag. 65. serie. Nuevas Tecnologias Aplicadas."
16. Pedagogia,PEDAGOGIA,14-16-533,,,1,Bogota,1995,Arte y Fotolito Ltda,65,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"PRIETO. C. Daniel. NUEVAS TECNOLOGIAS APLICADAS A LA EDUCACION SUPERIOR 4, 1° Edición. Bogota, 1995. Editorial. Arte y Fotolito Ltda. Pag. 65. serie. Nuevas Tecnologias Aplicadas."
16. Pedagogia,PEDAGOGIA,14-16-534,,,1,Bogota,1995,Arte y Fotolito Ltda,65,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"PRIETO. C. Daniel. NUEVAS TECNOLOGIAS APLICADAS A LA EDUCACION SUPERIOR 5, 1° Edición. Bogota, 1995. Editorial. Arte y Fotolito Ltda. Pag. 65. serie. Nuevas Tecnologias Aplicadas."
16. Pedagogia,PEDAGOGIA,14-16-535,,,1,Bogota,1995,Arte y Fotolito Ltda,65,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"PRIETO. C. Daniel. NUEVAS TECNOLOGIAS APLICADAS A LA EDUCACION SUPERIOR 6, 1° Edición. Bogota, 1995. Editorial. Arte y Fotolito Ltda. Pag. 65. serie. Nuevas Tecnologias Aplicadas."
16. Pedagogia,PEDAGOGIA,14-16-536,,,1,Bogota,1995,Arte y Fotolito Ltda,65,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"PRIETO. C. Daniel. NUEVAS TECNOLOGIAS APLICADAS A LA EDUCACION SUPERIOR 7, 1° Edición. Bogota, 1995. Editorial. Arte y Fotolito Ltda. Pag. 65. serie. Nuevas Tecnologias Aplicadas."
16. Pedagogia,PEDAGOGIA,14-16-537,,,1,Bogota,2000,"Orion, Ltda",290,,958-3313-05-X,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"SUAREZ. R. Pedro. A. LA EVALUACION ESCOLAR COMO MEDICION: ENFOQUE SOCIOCRITICO. 1° Edición. Bogota, 2000. Editorial. Orion, Ltda. Pag. 290. ISBN. 958-3313-05-X."
16. Pedagogia,PEDAGOGIA,14-16-538,"KARMEL, Louis",MEDICION Y EVALUACION ESCOLAR,1,Buenos Aires,1974,Trillas,,,,1,R,Biblioteca,True,Sin ISBN detectado,"KARMEL. Louis. MEDICION Y EVALUACION ESCOLAR. 1° Edición. Buenos Aires, 1974. Editorial. Trillas."
16. Pedagogia,PEDAGOGIA,14-16-539,"LAFOURCADE, Pedro","EVALUACIÓN, DE LOS APRENDIZAJE",1,Buenos Aires,1969,Kapelusz,350,,,1,R,Biblioteca,True,Sin ISBN detectado,"LAFOURCADE. Pedro. EVALUACIÓN, DE LOS APRENDIZAJE. 1° Edición. Buenos Aires. 1969. Editorial. Kapelusz. Pag. 350."
16. Pedagogia,PEDAGOGIA,14-16-540,"LAFOURCADE, Pedro","EVALUACIÓN, DE LOS APRENDIZAJE",1,Buenos Aires,1969,Kapelusz,350,,,1,R,Biblioteca,True,Sin ISBN detectado,"LAFOURCADE. Pedro. EVALUACIÓN, DE LOS APRENDIZAJE. 1° Edición. Buenos Aires. 1969. Editorial. Kapelusz. Pag. 350."
16. Pedagogia,PEDAGOGIA,14-16-541,"BERTONI, Alicia","EVALUACIÓN, NUEVOS SIGNIFICADOS PARA UNA PRACTICA COMPLETA",1,Bogota,1997,Kapelusz,160,,958-04-3732-7,1,R,Biblioteca,False,,"BERTONI. Alicia. EVALUACIÓN, NUEVOS SIGNIFICADOS PARA UNA PRACTICA COMPLETA. 1° Edición. Bogota, 1997. Editorial. Kapelusz. Pag. 160. ISBN. 958-04-3732-7."
16. Pedagogia,PEDAGOGIA,14-16-542,,,,Antioquia,1970,"Antioquia, 1970",359,Horacio Longas,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"FLOREZ. O. Rafael. PEDAGOGIA Y VERDAD. 1° Editorial. Antioquia, 1970. Editorial. Colección didactica. Pag. 359. Ilus. Horacio Longas."
16. Pedagogia,PEDAGOGIA,14-16-543,,,,Antioquia,1970,"Antioquia, 1970",359,Horacio Longas,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"FLOREZ. O. Rafael. PEDAGOGIA Y VERDAD. 1° Editorial. Antioquia, 1970. Editorial. Colección didactica. Pag. 359. Ilus. Horacio Longas."
16. Pedagogia,PEDAGOGIA,14-16-544,"PEREZ, Luis","EDUCACION Y PEDAGOGIA, N° 4. 1° Edicón",,Antioquia,1990,Facultad de Educacion,160,,,1,R,Biblioteca,True,Sin ISBN detectado,"PEREZ. Luis. EDUCACION Y PEDAGOGIA, N° 4. 1° Edicón. Antioquia, 1990. Editorial. Facultad de Educacion . Pag. 160. Volumen 1."
16. Pedagogia,PEDAGOGIA,14-16-545,"PEREZ, Luis","EDUCACION Y PEDAGOGIA, N° 6",,Antioquia,1991,Facultad de Educacion,180,,,1,R,Biblioteca,True,Sin ISBN detectado,"PEREZ. Luis. EDUCACION Y PEDAGOGIA, N° 6. Antioquia, 1991. Editorial. Facultad de Educacion. Pag. 180. Volumen 2."
16. Pedagogia,PEDAGOGIA,14-16-546,"PEREZ, Luis","EDUCACION Y PEDAGOGIA, N° 6",,Antioquia,1991,Facultad de Educacion,180,,,1,R,,True,Sin ISBN detectado; Ubicación vacía,"PEREZ. Luis. EDUCACION Y PEDAGOGIA, N° 6. Antioquia, 1991. Editorial. Facultad de Educacion. Pag. 180. Volumen 2."
16. Pedagogia,PEDAGOGIA,14-16-547,,,2,Antioquia,1996,Facultad de Educacion,165,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"RESTREPO. C. Jaime. EDUCACION Y PEDAGOGIA, N°16. 2° Edición. Antioquia, 1996. Editorial. Facultad de Educacion. Pag. 165. Volumen 8."
16. Pedagogia,PEDAGOGIA,14-16-548,,,2,Antioquia,1997,Facultad de Educacion,180,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"RESTREPO. C. Jaime. EDUCACION Y PEDAGOGIA, MEMORIAS DEL CONGRESO NACIONAL DE FORMAACION DE MAESTROS. N° 17. 2° Edición. Antioquia, 1997. Editorial. Facultad de Educacion. Pag. 180. Volumen 9."
16. Pedagogia,PEDAGOGIA,14-16-549,,,2,Antioquia,1997,Facultad de Educacion,180,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"RESTREPO. C. Jaime. EDUCACION Y PEDAGOGIA, MEMORIAS DEL CONGRESO NACIONAL DE FORMAACION DE MAESTROS. N° 17. 2° Edición. Antioquia, 1997. Editorial. Facultad de Educacion. Pag. 180. Volumen 9."
16. Pedagogia,PEDAGOGIA,14-16-550,,,2,Antioquia,1997,Facultad de Educacion,180,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"RESTREPO. C. Jaime. EDUCACION Y PEDAGOGIA, MEMORIAS DEL CONGRESO NACIONAL DE FORMAACION DE MAESTROS. N° 17. 2° Edición. Antioquia, 1997. Editorial. Facultad de Educacion. Pag. 180. Volumen 9."
16. Pedagogia,PEDAGOGIA,14-16-551,,,,Antioquia,1998,Facultad de Educacion,230,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"RESTREPO. C. Jaime. EDUCACION Y PEDAGOGIA, CINE Y PEDADOGIA. N° 22. 2° Edicón. Antioquia, 1998. Editorial. Facultad de Educacion. Pag. 230. Volumen X."
16. Pedagogia,PEDAGOGIA,14-16-552,,,,Antioquia,1999,Facultad de Educacion,280,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"RESTREPO. C. Jaime. EDUCACION Y PEDAGOGIA, CUERPO E INFANCIA. N° 23, 24. Edicón. Antioquia, 1999. Editorial. Facultad de Educacion. Pag. 280. Volumen XI."
16. Pedagogia,PEDAGOGIA,14-16-553,,,,Antioquia,1999,Facultad de Educacion,280,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"RESTREPO. C. Jaime. EDUCACION Y PEDAGOGIA, CUERPO E INFANCIA. N° 23, 24. Edicón. Antioquia, 1999. Editorial. Facultad de Educacion. Pag. 280. Volumen XI."
16. Pedagogia,PEDAGOGIA,14-16-554,,,,,,,250,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"RESTREPO. C. JAIME. REVISTA EDUCACION Y PEDAGOGIA 25, EDUCACION Y ENSEÑANZA DE LAS CIENCIAS.Pag 250"
16. Pedagogia,PEDAGOGIA,14-16-555,,,,,,,250,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"RESTREPO. C. JAIME. REVISTA EDUCACION Y PEDAGOGIA 25, EDUCACION Y ENSEÑANZA DE LAS CIENCIAS.Pag 250"
16. Pedagogia,PEDAGOGIA,14-16-556,,,,,,,250,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado; Sin año detectado,"RESTREPO. C. JAIME. REVISTA EDUCACION Y PEDAGOGIA 25, EDUCACION Y ENSEÑANZA DE LAS CIENCIAS.Pag 250"
16. Pedagogia,PEDAGOGIA,14-16-557,,,,Antioquia,2000,Facultad de Educacion,200,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"RESTREPO. C. Jaime. EDUCACION Y PEDAGOGIA, N° 26, 27. Antioquia, 2000. Editorial. Facultad de Educacion. Pag. 200. Volumen XII."
16. Pedagogia,PEDAGOGIA,14-16-558,,,,Antioquia,2000,Facultad de Educacion,200,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"RESTREPO. C. Jaime. EDUCACION Y PEDAGOGIA, N° 26, 27. Antioquia, 2000. Editorial. Facultad de Educacion. Pag. 200. Volumen XII."
16. Pedagogia,PEDAGOGIA,14-16-559,,,,Antioquia,2002,Facultad de Educacion,160,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"URIBE. C. Alberto. EDUCACION Y PEDAGOGIA, PEDAGOGIA Y LITERATURA. N° 32. Edicón. Antioquia, 2002. Editorial. Facultad de Educacion. Pag. 160. Volumen XIV."
16. Pedagogia,PEDAGOGIA,14-16-560,,,,Antioquia,2002,Facultad de Educacion,335,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"URIBE. C. Alberto. EDUCACION Y PEDAGOGIA, INFORMATICA Y NUEVAS TECNOLOGIA. N° 33° Edicón. Antioquia, 2002. Editorial. Facultad de Educacion. Pag. 335. Volumen XIV."
16. Pedagogia,PEDAGOGIA,14-16-561,,,,Antioquia,2002,Facultad de Educacion,295,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"URIBE. C. Alberto. EDUCACION Y PEDAGOGIA, ENSEÑANZA DE LAS CIENCIAS SOCIALES. N° 34. Antioquia, 2002. Editorial. Facultad de Educacion. Pag. 295. Volumen XIV."
16. Pedagogia,PEDAGOGIA,14-16-562,,,,Medellin,2003,Facultad de Educacion,215,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"URIBE. C. Alberto. EDUCACION Y PEDAGOGIA, ENSEÑANZA DE LAS MATEMATICAS. N° 35. Edición. Medellin, 2003. Editorial. Facultad de Educacion. Pag. 215. Volumen XV."
16. Pedagogia,PEDAGOGIA,14-16-563,,,,Medellin,2003,Facultad de Educacion,145,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"URIBE. C. Alberto. EDUCACION Y PEDAGOGIA, PROPOSITO DEL MAESTRO IGNORANTE. N° 36. Medellin, 2003. Editorial. Facultad de Educacion. Pag. 145. Volumen XV."
16. Pedagogia,PEDAGOGIA,14-16-564,,,,Medellin,2003,Facultad de Educacion,260,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"URIBE. C. Alberto. EDUCACION Y PEDAGOGIA, TECNICAS CULTURALES COMO CONTROL. N° 37. Edicón. Medellin, 2003. Editorial. Facultad de Educacion. Pag. 260. Volumen XV."
16. Pedagogia,PEDAGOGIA,14-16-565,,,,Medellin,2004,Facultad de Educacion,155,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"URIBE. C. Alberto. EDUCACION Y PEDAGOGIA, POLITICAS EDUCATIVAS. N° 38. Medellin, 2004. Editorial. Facultad de Educacion. Pag. 155. Volumen XVI"
16. Pedagogia,PEDAGOGIA,14-16-566,,,,Medellin,2004,Facultad de Educacion,185,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"URIBE. C. Alberto. EDUCACION Y PEDAGOGIA, Y DIVEERSIDAD CULTURAL. N° 39. Medellin, 2004. Editorial. Facultad de Educacion. Pag. 185. Volumen XVI."
16. Pedagogia,PEDAGOGIA,14-16-567,,,,Medellin,2004,Facultad de Educacion,155,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"URIBE. C. Alberto. EDUCACION Y PEDAGOGIA, INVESATIGACION Y CALIDAD N° 40. Medellin, 2004. Editorial. Facultad de Educacion. Pag. 155. Volumen XVI."
16. Pedagogia,PEDAGOGIA,14-16-568,"VELEZ, Marco",A. LIDERAZGO Y DEMOCRACIA ESCOLAR,1,Bogota,2001,,118,Gloria Cano,958-33-2652-6,1,R,Biblioteca,False,,"VELEZ. Marco. A. LIDERAZGO Y DEMOCRACIA ESCOLAR. 1° Edición. Bogota, 2001. Editoral. Escuela Normal Superior copacabana. Pag. 118. Ilus. Gloria Cano. ISBN. 958-33-2652-6."
16. Pedagogia,PEDAGOGIA,14-16-569,,,,Antioquia,2001,Marin Vieco Ltda,460,,958-655-462-7,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"ECHEVERRI. S. Jesús. A. ENCUENTROS PEDAGOGICOS TRANSCULTURALES. 1 ° Edición. Antioquia, 2001. Editorial. Marin Vieco Ltda. Pag. 460. ISBN. 958-655-462-7."
16. Pedagogia,PEDAGOGIA,14-16-570,,,,Marinilla,2007,,260,,978-958-98324-6-2,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"VALENCIA. J. Noelia. INFORME DE INVESTIGACIÓN, SISTEMATIZACIÓN Y CURRICULO. Marinilla, 2007. Pag. 260. ISBN. 978-958-98324-6-2."
16. Pedagogia,PEDAGOGIA,14-16-571,,,2,Bogota,1991,Printer Colombiana,618,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"BAEZ. F. Julio Ernesto. LEGISLACION PARA LA EDUCACIÓN. 2° Edición. Bogota, 1991. Editorial. Printer Colombiana. pag. 618."
16. Pedagogia,PEDAGOGIA,14-16-572,,,2,Bogota,1991,Printer Colombiana,618,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"BAEZ. F. Julio Ernesto. LEGISLACION PARA LA EDUCACIÓN. 2° Edición. Bogota, 1991. Editorial. Printer Colombiana. pag. 618."
16. Pedagogia,PEDAGOGIA,14-16-573,,,,,,Divegraficas Ltda,140,Javier Tora,1009-3322,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,LONDOÑO. Z. Oscar. A. CONVERSACIONES PEDAGOGICAS. Rionegro. Editorial. Divegraficas Ltda. Pag. 140. Ilus. Javier Tora. ISBN. 1009-3322.
16. Pedagogia,PEDAGOGIA,14-16-574,,,,,,Divegraficas Ltda,140,Javier Tora,1009-3322,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin año detectado,LONDOÑO. Z. Oscar. A. CONVERSACIONES PEDAGOGICAS. Rionegro. Editorial. Divegraficas Ltda. Pag. 140. Ilus. Javier Tora. ISBN. 1009-3322.
16. Pedagogia,PEDAGOGIA,14-16-575,"LUZURIAGA, Lorenzo",DICCIONARIO DE PEDAGOGIA,2,Buenos Aires,1960,,395,,,1,R,Biblioteca,True,Sin ISBN detectado,"LUZURIAGA. Lorenzo. DICCIONARIO DE PEDAGOGIA. 2° Edición. Buenos Aires, 1960. Editorial, Losada. Pag. 395."
16. Pedagogia,PEDAGOGIA,14-16-576,"BRIONES, Guillermo",EPISTEMOLOGIA DE LAS CIENCIAS SOCIALES,,Bogota,1996,"Corcas Editores, Ltda",220,,958-9329-10-1,1,R,Biblioteca,False,,"BRIONES. Guillermo. EPISTEMOLOGIA DE LAS CIENCIAS SOCIALES. Bogota, 1996. editorial. Corcas Editores, Ltda. Pag. 220. ISBN. 958-9329-10-1."
16. Pedagogia,PEDAGOGIA,14-16-577,,,1,Manizales,2010,Manigraf,365,Claudia Vlasquez,978-958-447370-7,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"LOPEZ. G. Maria A. LA PRACTICA PEDAGOGICA EN LA FORMACIÓN DE NORMALISTAS, UNA INVESTIGACIÓN HISTORICA. 1° Edición. Manizales, 2010. Editorial. Manigraf. Pag. 365. Ilus. Claudia Vlasquez. ISBN. 978-958-447370-7."
16. Pedagogia,PEDAGOGIA,14-16-578,,,1,Manizales,2010,Manigraf,365,Claudia Vlasquez,978-958-447370-7,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"LOPEZ. G. Maria A. LA PRACTICA PEDAGOGICA EN LA FORMACIÓN DE NORMALISTAS, UNA INVESTIGACIÓN HISTORICA. 1° Edición. Manizales, 2010. Editorial. Manigraf. Pag. 365. Ilus. Claudia Vlasquez. ISBN. 978-958-447370-7."
16. Pedagogia,PEDAGOGIA,14-16-579,,,1,Manizales,2010,Manigraf,365,Claudia Vlasquez,978-958-447370-7,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"LOPEZ. G. Maria A. LA PRACTICA PEDAGOGICA EN LA FORMACIÓN DE NORMALISTAS, UNA INVESTIGACIÓN HISTORICA. 1° Edición. Manizales, 2010. Editorial. Manigraf. Pag. 365. Ilus. Claudia Vlasquez. ISBN. 978-958-447370-7."
16. Pedagogia,PEDAGOGIA,14-16-580,,,1,Manizales,2010,Manigraf,365,Claudia Vlasquez,978-958-447370-7,1,R,Biblioteca,True,Autor/título no identificado automáticamente,"LOPEZ. G. Maria A. LA PRACTICA PEDAGOGICA EN LA FORMACIÓN DE NORMALISTAS, UNA INVESTIGACIÓN HISTORICA. 1° Edición. Manizales, 2010. Editorial. Manigraf. Pag. 365. Ilus. Claudia Vlasquez. ISBN. 978-958-447370-7."
16. Pedagogia,PEDAGOGIA,14-16-581,,,1,Manizales,2010,Manigraf,365,Claudia Vlasquez,978-958-447370-7,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Cantidad no numérica/vacía,"LOPEZ. G. Maria A. LA PRACTICA PEDAGOGICA EN LA FORMACIÓN DE NORMALISTAS, UNA INVESTIGACIÓN HISTORICA. 1° Edición. Manizales, 2010. Editorial. Manigraf. Pag. 365. Ilus. Claudia Vlasquez. ISBN. 978-958-447370-7."
16. Pedagogia,PEDAGOGIA,14-16-582,,,1,Bogotá,1997,Ministeriode Educación Nacional,,,,1,R,Biblioteca,True,Autor/título no identificado automáticamente; Sin ISBN detectado,"NIÑO.D. Jaime SEMINARIO INTERNACIONAL SOBRE LA JORNADA ESCOLAR. 1° Edición. Bogotá 1997. Editorial. Ministeriode Educación Nacional. Pag, 170"
16. Pedagogia,PEDAGOGIA,14-16-583,,,1,Cali,2003,Faid,391,,958-8139-76-7,1,R,Biblioteca,True,Autor/título no identificado automáticamente,ATEHORTUA. C. Ramon I. MANUAL PARA INSTITUCIONES EDUCATIVAS ESTATALES. 1° Edición. Cali 2003. Editorial. Faid. Pag.391. ISBN. 958-8139-76-7.
16. Pedagogia,PEDAGOGIA,14-16-584,"TENORIO, María C",PAUTAS Y PRACTICAS DE CRIANZA EN FAMILIA COLOMBIANAS,1,Bogota,1989,,294,Ana María Londoño,958-691-079-2,1,R,Biblioteca,False,,TENORIO. María C. PAUTAS Y PRACTICAS DE CRIANZA EN FAMILIA COLOMBIANAS. 1° Edición. Bogota. 1989. Editorial .Ministerio de Educación Nacional. Pag. 294. Ilus. Ana María Londoño. ISBN. 958-691-079-2
16. Pedagogia,PEDAGOGIA,14-16-585,"GÓMEZ P, Jose Joaquin",MATERIALES PARA EDUCADORES EDUCAR PARA LA PAZ,2,Madrid,1991,Alcala,171,,84-7043-617-1,1,R,Biblioteca,False,,GÓMEZ P. Jose Joaquin. MATERIALES PARA EDUCADORES EDUCAR PARA LA PAZ. 2° Edición. Madrid. 1991. Editorial. Alcala. Pag. 171. ISBN. 84-7043-617-1.
16. Pedagogia,PEDAGOGIA,14-16-586,,,1,Bogota,1999,,227,Mariana Pineda,985-9097-44-8,1,R,Biblioteca,True,Autor/título no identificado automáticamente,BARBOSA. A. Blanca C. RELACIONES Y TENSIONES ENTRE INVESTIGACIÓN E INNOVACIÓN EN EDUCACIÓN. 1° Edición. Bogota. 1999. Pag. 227. Ilus. Mariana Pineda. ISBN. 985-9097-44-8.
16. Pedagogia,PEDAGOGIA,14-16-587,"SUAREZ, Hernán",ESCUELA SIGLOS XXI SEGUNDO FORO EDUCATIVO NACIONAL,1,Bogota,1998,,399,,,1,R,Biblioteca,True,Sin ISBN detectado,"SUAREZ. Hernán. ESCUELA SIGLOS XXI SEGUNDO FORO EDUCATIVO NACIONAL. 1° Edición. Bogota, 1998. Editoril.Ministerio de Educación Nacional. Pag. 399."
16. Pedagogia,PEDAGOGIA,14-16-588,"BENITEZ, Maria E",TECNICAS CREATIVAS PARA EL DESARROLLO DE LA EXPRESION ARTISTICA-PLASTICA,1,,,Universidad del Cauca,95,,958-9475-13-2,1,R,Biblioteca,True,Sin año detectado,"BENITEZ. Maria E. TECNICAS CREATIVAS PARA EL DESARROLLO DE LA EXPRESION ARTISTICA-PLASTICA. 1° Edición. Popayán. 2,000. Editorial. Universidad del Cauca. Pag.95. ISBN. 958-9475-13-2."
16. Pedagogia,PEDAGOGIA,14-16-589,"MARTINEZ, Alba",CIENCIAS SOCIALES MODULO I,1,Medellin,1988,Universidad Javeriana,192,Constanza Pardo,,1,R,Biblioteca,True,Sin ISBN detectado,MARTINEZ. Alba. CIENCIAS SOCIALES MODULO I. 1° Edición. Medellin 1988. Editorial. Universidad Javeriana. Ilus. Constanza Pardo. Pag. 192.
16. Pedagogia,PEDAGOGIA,14-16-590,"LEMUS, Luis Arturo",PEDAGOGIA TEMAS FUNDAMENTALES LUIS ARTURO LEMUS,1,Buenos Aires,1969,"Kapelusz, S",348,,,1,R,Biblioteca,True,Sin ISBN detectado,"LEMUS. Luis Arturo. PEDAGOGIA TEMAS FUNDAMENTALES LUIS ARTURO LEMUS. 1° Edición. Biblioteca de cultura pedagogica. Buenos Aires. 1969. Editorial. Kapelusz, S.A. Pag. 348."
16. Pedagogia,PEDAGOGIA,14-16-591,"NORDEN, Isadora",PEDAGOGIAS ARTISTICAS,2,Bogota,1997,Colcultura,135,,0122-8773,1,R,Biblioteca,False,,"NORDEN. Isadora. PEDAGOGIAS ARTISTICAS. 2° Edición. Bogota, 1997. Editorial. Colcultura. Pag. 135. ISBN. 0122-8773."
16. Pedagogia,PEDAGOGIA,14-16-592,"OLAYA, Stella",EVALUACION ESCOLAR Y PROMOCIÓN,1,Bogota,1982,Cedetrabajo,46,,,1,R,Biblioteca,True,Sin ISBN detectado,OLAYA. Stella. EVALUACION ESCOLAR Y PROMOCIÓN. 1° Edición. Bogota. 1982. Editorial. Cedetrabajo. Pag. 46.
16. Pedagogia,PEDAGOGIA,14-16-593,"RESTREPO, Gabriel",EL SISTEMA DE EVALUACIÓN DE LACALIDAD DE LAEDUCACIÓN EN COLOMBIA,1,Bogota,1998,ICFES,65,,958-11-0399-6,1,R,Biblioteca,False,,RESTREPO. Gabriel. EL SISTEMA DE EVALUACIÓN DE LACALIDAD DE LAEDUCACIÓN EN COLOMBIA. 1° Edición. Bogota. 1998. Editorial. ICFES. Pag. 65. ISBN. 958-11-0399-6.
16. Pedagogia,PEDAGOGIA,14-16-594,"CHIAPPE, Clemencia",BIBLIOTECA PEDAGOGICA DE BOLSILLO,1,Bogota,1999,IDEP,129,,958-8018-14-5,1,R,Biblioteca,False,,CHIAPPE. Clemencia. BIBLIOTECA PEDAGOGICA DE BOLSILLO. 1° Edición. Bogota. 1999. Editorial. IDEP. Pag. 129. ISBN. 958-8018-14-5.
16. Pedagogia,PEDAGOGIA,14-16-595,"CARREÑO, Fernando",INSTRUMENTOS DE MEDICIÓN DEL RENDIMIENTO ESCOLAR,1,Mexico,1977,Trillas,92,,,1,R,Biblioteca,True,Sin ISBN detectado,CARREÑO. Fernando. INSTRUMENTOS DE MEDICIÓN DEL RENDIMIENTO ESCOLAR. 1° Edición. Mexico. 1977. Editorial. Trillas. Pag. 92.
16. Pedagogia,PEDAGOGIA,14-16-596,"CARREÑO, Fernando",ENFOQUES Y PRINCIPIOS TEORICOS DE LA EVALUACIÓN,1,Mexico,1977,Trillas,70,,,1,R,Biblioteca,True,Sin ISBN detectado,CARREÑO. Fernando. ENFOQUES Y PRINCIPIOS TEORICOS DE LA EVALUACIÓN. 1° Edición. Mexico. 1977. Editorial. Trillas. Pag. 70
